year,country,Electricity production from natural gas sources (% of total),"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",Population growth (annual %),"Population, total"
1998,QAT,100.0,200.116926492024,5.31317487167119,580540.0
1998,ROU,19.0014206669658,125.830548428342,-0.206980241940766,22507344.0
1998,RUS,41.7719468348248,231.174597079327,-0.165486143348056,147670784.0
1998,SAS,13.7784112863755,121.842787637414,2.066658138701,1357088282.0
1998,SAU,42.483620215838,114.779092269442,3.73624103162125,14922185.0
1998,SDN,0.0,114.74098943154,2.52287733643727,26458999.0
1998,SEN,5.76070901033973,76.5786617356484,2.33643949046346,9502952.0
1998,SGP,26.3788546255507,83.9950939671838,3.39721227677289,3927213.0
1998,SLV,0.0,84.2142626417003,0.61751823622014,5880781.0
1998,SRB,1.45691688636048,196.051004978673,-0.406072368732139,7567745.0
1998,SSA,4.2228808028502,158.335129958673,2.69543231975113,645724745.0
1998,SSF,4.2228808028502,158.335129958673,2.69534373297653,645803591.0
1998,SVK,9.03119237861094,178.229863920416,0.13412159848536,5390516.0
1998,SVN,0.793997668997669,117.487370357164,-0.218117656735081,1981629.0
1998,SWE,0.271357606512583,131.392761535917,0.0555121222123307,8850974.0
1998,SYR,32.3124911385226,115.564527305945,2.57951161365654,15820413.0
1998,TEA,8.96809196756428,189.431831558297,1.1991154087726,1758263635.0
1998,TEC,30.7506792782424,195.292029749559,0.022161552331653,438735254.5
1998,TGO,0.0,174.565167559956,2.83523702193122,4860913.0
1998,THA,54.753919957358,99.0941689754673,1.30564502997303,61522630.0
1998,TJK,1.89294133962002,294.675247855992,0.593820013625566,6176397.0
1998,TKM,99.9681291830447,657.033284758721,1.68690409367485,4410507.0
1998,TLA,11.8300997045034,77.3773191521603,1.61781023281769,489346270.0
1998,TMN,51.9385179317105,110.340873196817,1.99987118292162,274017047.0
1998,TSA,13.7784112863755,121.842787637414,2.066658138701,1357088282.0
1998,TSS,4.2228808028502,158.335129958673,2.69534373297653,645803591.0
1998,TTO,99.4196169471851,362.057980660283,0.335542949338288,1310225.0
1998,TUN,87.1216290588883,85.3979747418289,1.26983091069473,9541667.0
1998,TUR,22.383851849183,75.9694216223655,1.39260558297453,63734383.0
1998,TZA,0.0,214.861281372902,2.63261492761807,32420458.0
1998,UKR,16.8942611473076,279.257441394824,-0.804922047186478,50379731.0
1998,URY,0.0,46.57991914432,0.493144265488424,3239280.0
1998,USA,14.5790524395188,151.113118180385,1.16571452642589,275854000.0
1998,UZB,71.4096005224774,553.268525531802,1.57004048296478,24134929.0
1998,VNM,15.8474732571007,88.5052652926124,1.43491495510774,75299660.0
1998,ZAF,0.0,223.799641858109,1.2124158688717,46223880.0
1998,ZMB,0.0,297.4268360836,2.62143144676206,9482408.0
1998,ZWE,0.0,197.189127125714,1.95502471203748,11594297.0
1999,AFE,0.000800961153384,199.77850038802,2.65759351552303,395750933.0
1999,AFW,38.1302950628104,91.4315362040775,2.76931386221216,267506298.0
1999,AGO,0.0,72.1408903569581,3.29527663572252,15667235.0
1999,ALB,0.0,95.3952180004902,-0.63335227398725,3108778.0
1999,ARB,50.9488688546099,100.732428004033,2.42240041136867,279709634.0
1999,ARE,95.9462371383936,110.176125647079,7.15727575370797,3266009.0
1999,ARG,50.4241013385505,73.3812236742538,1.15304317167294,36794682.0
1999,ARM,42.6622354381669,131.365776994666,-1.28976124297341,3167286.0
1999,AUS,7.84412732183914,128.833440627539,1.09397580294231,18812264.0
1999,AUT,15.2435022315568,68.9900987683827,0.194563153264961,7992324.0
1999,AZE,19.5587588028169,270.820779125839,0.877598699856844,7982750.0
1999,BEL,22.7548098539887,115.005349475231,0.229189103029716,10226419.0
1999,BEN,0.0,132.733749985597,3.09369584671073,7002818.0
1999,BGD,84.9688581314879,51.3730560224229,1.89951780093278,132108065.0
1999,BGR,5.25517674126752,186.680112833535,-0.560648224779443,8210624.0
1999,BHR,100.0,222.492760697025,2.6346101512442,620989.0
1999,BIH,0.0,107.273024011414,0.99637536807999,4130305.0
1999,BLR,87.8488459797858,230.019576598272,-0.450029843493719,10026738.0
1999,BOL,50.7343468178305,87.9658699685426,1.74582928419343,8459806.0
1999,BRA,0.792612244410187,80.2280376252874,1.45652767159292,171641543.0
1999,BRN,99.0961380443714,74.9616356035845,2.22422733142457,319411.0
1999,BWA,0.0,79.6408726725139,2.16069492392568,1641997.0
1999,CAN,4.72946043916418,174.827526827271,0.812842623716166,30401286.0
1999,CEB,6.58113302300427,132.84643840775,-0.162387125252906,109060951.0
1999,CHE,1.2483677949807,54.2531849653572,0.476919931285641,7143991.0
1999,CHL,19.8567335243553,96.6589409679484,1.25802753178631,15319313.0
1999,CHN,0.388168013116901,236.636693596886,0.865851392993279,1252735000.0
1999,CIV,58.6257006435541,81.8310340998282,3.25878249601035,17215935.0
1999,CMR,0.0,110.941719842278,2.65296340314705,14525140.0
1999,COD,0.0,288.427666299312,3.35830626776397,48912971.0
1999,COG,0.0,32.2394107394163,2.70071143354333,3032874.0
1999,COL,15.2982111998505,63.303880433217,1.73833578882204,38454863.0
1999,CRI,0.0,49.4634006338761,2.07368143393479,3862101.0
1999,CYP,0.0,84.3098539486797,1.80806341864318,931234.0
1999,CZE,2.67103595387517,135.006936123858,-0.102175934295454,10283860.0
1999,DEU,9.8980765773863,83.8716071363752,0.0646345779052372,82100243.0
1999,DNK,23.2682425488181,64.8752678769889,0.330886246186545,5321799.0
1999,DOM,0.0,75.8514600520013,1.62144133588108,8446208.0
1999,DZA,96.4454497717817,77.2401857729722,1.3885288478211,30474354.0
1999,EAP,9.03503138135178,183.248520261827,1.08817570859252,1800932833.0
1999,EAR,25.3115458505252,112.77444280708,1.92806591264736,2462704115.0
1999,EAS,14.393973246083,148.046501784926,1.01813157045385,2030912462.0
1999,ECA,27.6824468766774,179.88334928967,0.218893209760623,217579952.0
1999,ECS,21.2818689157389,110.400481620098,0.114595078992437,864306932.0
1999,ECU,0.0,69.1148210103582,1.77669252856716,12470795.0
1999,EGY,61.8745893860866,64.0655629578042,2.23056416641405,71520954.0
1999,EMU,13.7824463254612,82.6459335139285,0.248657959171211,324781951.0
1999,ESP,9.15163243648168,75.4565547289964,0.405323025522848,40386875.0
1999,EST,2.76636868808891,187.184966126591,0.294482275915173,1390244.0
1999,ETH,0.0,461.145526078031,3.12448426110007,65374561.0
1999,EUU,12.1347564837031,88.0956841949507,0.164870556593002,428825949.0
1999,FCS,19.4234305261274,171.352082485351,2.34750482959825,608935664.0
1999,FIN,13.7307974718171,141.277753134623,0.232116249119004,5165474.0
1999,FRA,1.46461140536891,92.7458987022668,0.515860143523548,60501986.0
1999,GAB,18.5240963855422,51.8551773495286,2.54866423910635,1243016.0
1999,GBR,38.8160325083118,90.9769108730979,0.333405882184416,58682466.0
1999,GEO,12.6382923337238,121.810965354367,-2.05737687863556,4157192.0
1999,GHA,0.0,121.977893128871,2.44120807599366,19149864.0
1999,GNQ,34.6153846153846,28.3719762550294,3.93421808112877,667214.0
1999,GRC,7.87193745970342,79.0799982212029,0.383471311618576,10761698.0
1999,GTM,0.0,69.2811367781206,2.51603216485806,11422965.0
1999,HKG,42.9215540036613,64.0540586237349,0.955125814331738,6606500.0
1999,HND,0.0,107.198710585779,2.62830155529534,6400463.0
1999,HPC,8.48837209302325,170.664245781927,2.88144256617795,469076891.0
1999,HRV,9.50766623006395,94.420276170578,-0.432031162225091,4512597.0
1999,HTI,0.0,108.038656940036,1.84675522078588,8151296.0
1999,HUN,20.6703319940791,117.841389951165,-0.283260610485194,10237530.0
1999,IBD,19.2274323961731,144.01763371534,1.29870989423067,3934521819.0
1999,IBT,19.8993716223314,143.425412351735,1.55929292074035,5040645749.0
1999,IDA,32.2327907611167,137.637283732064,2.4971620050073,1106123930.0
1999,IDB,42.8981479532041,137.850074371809,2.57366101456471,366802384.0
1999,IDN,33.948670197288,100.253932613571,1.50317096427875,213004668.0
1999,IDX,20.7575094009091,137.453607254379,2.45925059670016,739321546.0
1999,IND,10.9971393162314,129.236002710537,1.90202919152067,1038225823.0
1999,IRL,31.6129032258064,71.2025813113326,1.12729955649471,3754786.0
1999,IRN,74.4241369821671,184.400012240247,1.4243001822483,65445391.0
1999,IRQ,19.1426670468587,85.3693159621195,3.23378577144745,23636527.0
1999,ISL,0.0,224.445001498467,1.20923878595741,277381.0
1999,ISR,0.051000892515619,87.4722347827042,2.54643388659354,6125000.0
1999,ITA,32.7413641890035,60.9891320969146,0.0168208444553697,56916317.0
1999,JAM,0.0,137.763818917753,0.777555210444778,2589795.0
1999,JOR,10.3657675469566,111.220878357149,2.14859183776887,5276444.0
1999,JPN,23.4665267475971,105.033254281552,0.182586374140107,126631000.0
1999,KAZ,8.66983873005179,196.709312589071,-1.23402481599988,15455874.0
1999,KEN,0.0,118.628759332439,2.88430050146184,29733408.0
1999,KGZ,10.272373540856,142.728578488187,1.48622272291854,4840422.0
1999,KHM,0.0,152.893095666383,1.70665891380385,12265731.0
1999,KOR,12.3791399240427,157.884590736383,0.710794593061376,46616677.0
1999,KWT,32.3315176083101,158.70357465102,2.97687893931174,1900030.0
1999,LAC,11.3588273059619,77.0847146762157,1.54936721746243,460085651.0
1999,LBN,0.0,109.541420933997,1.75422008711836,4255277.0
1999,LBY,22.9055320330395,164.092738054485,1.49314341029578,5218038.0
1999,LCN,12.6621488505679,78.6019715290557,1.54042206374851,512730984.0
1999,LDC,26.1385354431034,147.555446572618,2.52819989655677,657616923.0
1999,LKA,0.0,64.6187851158673,1.85791802193191,18944731.0
1999,LMY,16.018169877355,135.75745709539,1.63820210042044,4808832485.0
1999,LTE,18.4204507915534,166.879719482125,0.868554196006116,2027628907.0
1999,LTU,7.38031914893617,149.392191069229,-0.709489234071613,3524238.0
1999,LUX,19.9608610567515,67.5333123705299,1.35062128530242,430475.0
1999,LVA,23.2360097323601,122.189809722067,-0.813961203872195,2390482.0
1999,MAR,0.0,76.8363804062899,1.45749048336448,28027179.0
1999,MDA,88.4367245657568,189.968053777228,-0.157010551960425,2930622.0
1999,MEA,52.1210737433125,113.37671347382,2.15842961349712,312977347.0
1999,MEX,18.8099838128557,77.9797435270423,1.5989280275378,97115707.0
1999,MIC,16.085590421607,134.337764147167,1.53338644696248,4429131954.0
1999,MKD,0.0582835494681626,116.63571752309,0.478003427125101,2017142.0
1999,MLT,0.0,74.4851099882058,0.592860773979805,387578.0
1999,MMR,62.0392325932313,229.946503603637,1.1902615071828,44787724.0
1999,MNA,55.3532780869096,110.297294466292,2.00389087732388,282340257.0
1999,MNG,0.0,159.949716216663,1.41026329390347,2356813.0
1999,MOZ,0.025879917184265,531.222274397897,2.24695033794385,17734506.0
1999,MUS,0.0,62.4047774457552,1.27124855157122,1175267.0
1999,MYS,73.9809605567734,108.04535577306,2.38527879909653,22435531.0
1999,NAC,13.6102033472865,150.41843327394,1.1215081871583,309502410.0
1999,NAM,0.0,74.9310785643131,2.48639740874389,1776368.0
1999,NGA,61.7875567157685,84.5683620624238,2.63592921799734,123047320.0
1999,NIC,0.0,105.107246226599,1.43050495553198,4954018.0
1999,NLD,58.9886992619926,86.54746400501,0.665493187073143,15812088.0
1999,NOR,0.228167246591752,78.2347213268305,0.684759433412698,4461913.0
1999,NPL,0.0,141.974222563607,1.86110099800161,24125199.0
1999,NZL,25.1639927289971,123.001603202517,0.525484536213216,3835100.0
1999,OED,15.2113085068058,112.887733411275,0.73882214184313,1193682861.0
1999,OMN,83.311541661714,77.8684830988779,1.35945310317145,2252909.0
1999,PAK,29.7537245363332,117.860969678784,2.7219371038823,150565377.0
1999,PAN,0.0,59.8979628752845,1.98126957046463,2951822.0
1999,PER,4.46428571428571,67.5535890959842,1.72719734410339,26186504.0
1999,PHL,0.0386174937246573,103.878690794862,2.55605721072455,77753257.0
1999,POL,0.436226500056287,136.515780734761,-0.0083027528251411,38660271.0
1999,PRE,20.4982655313781,116.689606746589,2.90523187182308,546890075.0
1999,PRT,18.6522512532631,70.2653048978041,0.565630442435222,10217828.0
1999,PRY,0.0,78.9851917642048,2.08244088073438,5003135.0
1999,PST,15.4863898688305,117.302461837779,0.485028952541143,1015990094.0
1999,QAT,100.0,203.523618902361,5.35902375394354,612500.0
1999,ROU,16.6377440347072,111.482198776439,-0.156978616024445,22472040.0
1999,RUS,42.3802861174202,225.055348154821,-0.309278191504336,147214776.0
1999,SAS,14.5496151179307,119.752724506793,2.03588000622055,1384716971.0
1999,SAU,41.9098432970634,117.532958449978,3.61877543912069,15472075.0
1999,SDN,0.0,123.471807610371,2.50663940455787,27130613.0
1999,SEN,1.64520743919886,75.9607353302736,2.37025662196919,9730887.0
1999,SGP,20.199864498645,72.2781444674559,0.799148451003927,3958723.0
1999,SLV,0.0,85.5171897945462,0.561593603832819,5913900.0
1999,SRB,1.13237387316147,158.795759002088,-0.361977304916285,7540401.0
1999,SSA,4.59761208748635,157.881786105887,2.70271135420093,663176821.0
1999,SSF,4.59761208748635,157.881786105887,2.702623559738,663257231.0
1999,SVK,10.750871264125,180.080193433042,0.102053161046239,5396020.0
1999,SVN,1.2969386216257,111.299027844492,0.0714308445137258,1983045.0
1999,SWE,0.257006328296526,123.833455656847,0.0779271508703018,8857874.0
1999,SYR,33.5816644024716,119.294817581746,2.54408360788724,16228061.0
1999,TEA,9.14317337949408,183.248520261827,1.09202548570026,1777464322.0
1999,TEC,31.9259805932064,190.529185416652,-0.019372616886443,438650260.0
1999,TGO,0.0,194.747791219051,2.8265430635721,5000269.0
1999,THA,59.2565443863215,101.204175473967,1.25409899110086,62299043.0
1999,TJK,2.34221687662214,282.585439232613,0.516328987572414,6208370.0
1999,TKM,99.9661323097765,667.765779833472,1.83462323809047,4492170.0
1999,TLA,12.776599900795,78.6019715290557,1.57738384314241,497065139.0
1999,TMN,55.3532780869096,110.297294466292,1.99797022117387,279491826.0
1999,TSA,14.5496151179307,119.752724506793,2.03588000622055,1384716971.0
1999,TSS,4.59761208748635,157.881786105887,2.702623559738,663257231.0
1999,TTO,99.4854202401372,380.274888983826,0.341570955039463,1314708.0
1999,TUN,86.3559067720316,83.2324347830586,1.19074438326818,9655963.0
1999,TUR,31.276193747853,77.3581879393428,1.33651905329422,64591923.0
1999,TZA,0.0,217.799896504294,2.67776635574134,33300330.0
1999,UKR,17.5772716709273,278.511482563567,-0.803711705470069,49976446.0
1999,URY,0.0,51.6701572269475,0.45385356103469,3254015.0
1999,USA,14.9308611275176,148.110244131412,1.14834004729055,279040000.0
1999,UZB,69.6766657115779,552.739413829604,1.40332451286924,24476008.0
1999,VNM,15.2638057642515,86.9314786165163,1.30328491482511,76287452.0
1999,ZAF,0.0,214.817865471504,1.08969778624124,46730335.0
1999,ZMB,0.0,286.172780993574,2.68033385502673,9740005.0
1999,ZWE,0.0,212.025098471687,1.61833442459082,11783458.0
2000,AFE,0.0692565733050006,189.115310946687,2.62936284726334,406156661.0
2000,AFW,34.8439511239623,86.7700898887643,2.78952236107727,274968446.0
2000,AGO,12.4567474048443,71.3349065385679,3.31228746945312,16194869.0
2000,ALB,0.0,89.308520182993,-0.637356833943492,3089027.0
2000,ARB,54.5439545094331,98.8944330980031,2.44484321194314,286548096.0
2000,ARE,96.1846585219307,96.7824687163281,6.73568170124179,3493575.0
2000,ARG,47.0245185068656,73.7531164654633,1.13312807570195,37213984.0
2000,ARM,45.1829472977509,136.304663929814,1.68478463633775,3221100.0
2000,AUS,7.72747164928838,126.213040740856,1.14447285147721,19028802.0
2000,AUT,12.8164944414516,66.6226598852947,0.240466652446524,8011566.0
2000,AZE,19.8459810685063,251.933364326928,0.821519963674211,8048600.0
2000,BEL,19.01752130648,112.187129786095,0.242517956221334,10251250.0
2000,BEN,0.0,108.266228210371,3.07665265205002,7221619.0
2000,BFA,0.0,86.0132769352344,2.98414422391968,11925546.0
2000,BGD,88.6690761524317,50.1102020178429,1.82732806740512,134544304.0
2000,BGR,4.67207506597595,181.282830021609,-0.493896416633318,8170172.0
2000,BHR,100.0,221.38165255876,2.63695278007044,637582.0
2000,BIH,0.0,133.466107869998,0.710877055593974,4159771.0
2000,BLR,93.3297574805563,221.028770867944,-0.471131334643547,9979610.0
2000,BOL,47.6030927835052,69.0685600063288,1.71712723342906,8606326.0
2000,BRA,1.16591671204609,77.2106481459983,1.37521128317928,174018282.0
2000,BRN,99.0955564294141,72.829520732777,2.17184750364769,326424.0
2000,BWA,0.0,81.175020506195,2.13210606291764,1677382.0
2000,CAN,5.52160092114662,170.042349405851,0.931281553452429,30685730.0
2000,CEB,6.71967687823895,126.210620022416,-0.562187468913606,108447824.0
2000,CHE,1.26925355450237,51.4866057287271,0.561954617400164,7184250.0
2000,CHL,26.0716602624882,92.5967209661059,1.19601925947085,15503635.0
2000,CHN,0.42581973803198,224.988241866149,0.787956592953992,1262645000.0
2000,CIV,62.9791666666667,79.3037473449912,2.76729583954346,17699004.0
2000,CMR,0.0,111.390448052302,2.63276307164066,14912631.0
2000,COD,0.0,310.569013819115,3.20780748301006,50507442.0
2000,COG,0.0,29.8077849385495,3.83186610159414,3151345.0
2000,COL,19.1347290811713,61.7361078694572,1.63798274950516,39089934.0
2000,CRI,0.0,52.0564268624873,1.93953648052985,3937739.0
2000,CUW,0.0,458.721440732943,-4.07538613162288,133860.0
2000,CYP,0.0,85.6101219258553,1.74925863858297,947667.0
2000,CZE,2.30174502490948,136.662346145043,-0.280414108078884,10255063.0
2000,DEU,9.10513179415933,81.919768416438,0.135431600393084,82211508.0
2000,DNK,24.3363936426927,60.787948482385,0.334233618829261,5339616.0
2000,DOM,0.0928778404758274,79.0773480511523,1.62045560357101,8584190.0
2000,DZA,96.745631984889,75.5875689843726,1.3996685583388,30903893.0
2000,EAP,8.82647810484083,176.253918480187,1.00385054171535,1819011507.0
2000,EAR,26.3150967572426,109.740931669083,1.8974002891939,2509431470.0
2000,EAS,13.956537328156,144.669396538703,0.947217339985968,2050149617.0
2000,ECA,30.1656765486215,172.807360922576,0.41669533045949,218486597.5
2000,ECS,21.7356556736037,106.436080330383,0.125599073640203,865392493.5
2000,ECU,1.96767810026385,69.6438497387099,1.73622001498213,12689206.0
2000,EGY,72.6143096630536,57.0821909122534,2.16091978529782,73083284.0
2000,EMU,14.1792414264708,80.5277366628189,0.310263546634076,325789631.0
2000,ESP,8.98925459308231,74.8886188607129,0.447137014535835,40567864.0
2000,EST,7.00105720662516,162.861364593699,0.483707161729931,1396985.0
2000,ETH,0.0,448.743299084353,3.06823302462214,67411494.0
2000,EUU,12.4679022445391,85.3142864319857,0.11967862513842,429339162.0
2000,FCS,18.7171062933853,162.047785733644,2.29047530380812,622883185.0
2000,FIN,14.4778209671888,133.296369287402,0.2076065154133,5176209.0
2000,FRA,2.1324038714409,89.9379301001731,0.686335719566776,60918661.0
2000,GAB,17.8707224334601,53.0943341969402,2.58540209287646,1275572.0
2000,GBR,39.2705313881544,87.5516704994077,0.357300887421605,58892514.0
2000,GEO,17.3760775862069,123.336329442124,-1.9446291567975,4077131.0
2000,GHA,3.71036965249896,96.8119199076684,2.51243583964957,19637087.0
2000,GNQ,41.1764705882353,29.143544403264,5.26428495953201,703279.0
2000,GRC,10.9949297030255,80.0346917032699,0.409041838238246,10805808.0
2000,GTM,0.0,70.20715712576,2.37572059022903,11697592.0
2000,HKG,39.0667390124797,53.233019132368,0.881594075853745,6665000.0
2000,HND,0.0,99.6235227993234,2.73259067031821,6577773.0
2000,HPC,7.71089921864654,162.902115701584,2.75166742332655,481984327.0
2000,HRV,13.9260703838312,88.3695233398682,-0.986434858645568,4468302.0
2000,HTI,0.0,112.898539638818,1.84581482966936,8303151.0
2000,HUN,18.7604785314427,110.573436692066,-0.259764908288633,10210971.0
2000,IBD,19.5247780660384,138.542229596239,1.24046677703784,3983328255.0
2000,IBT,20.2162933636316,137.982169878982,1.50928593851478,5116723506.5
2000,IDA,32.230006112182,132.460748165379,2.46548517398047,1133395251.5
2000,IDB,45.3804777603889,133.207529078438,2.62500175026126,376430953.0
2000,IDN,27.9560675060273,96.7222028594564,1.43244007763682,216077790.0
2000,IDX,19.6656342029553,131.821446429588,2.38634361401392,756964298.5
2000,IND,9.97454808593764,127.434636197949,1.87939826197393,1057922733.0
2000,IRL,38.6312453081992,67.4913413143704,1.33304266586712,3805174.0
2000,IRN,75.6596887537794,169.799557752107,1.47619563346635,66418659.0
2000,IRQ,18.7617554858934,85.8532484187327,3.27752785249419,24424056.0
2000,ISL,0.0,238.733781425568,1.36919283329812,281205.0
2000,ISR,0.0304727971683739,87.563759594881,2.64233191305756,6289000.0
2000,ITA,36.639543668509,59.8267915020919,0.045303631138613,56942108.0
2000,JAM,0.0,140.688945771307,0.693820204754118,2607826.0
2000,JOR,10.9936288464145,111.691824207111,2.07260479051429,5386945.0
2000,JPN,23.8393534430283,104.244986703711,0.167275578113187,126843000.0
2000,KAZ,10.6772659964149,177.941951519864,0.292205742065896,15501103.0
2000,KEN,0.0,122.519065080385,3.01293994477925,30642890.0
2000,KGZ,9.81180095104146,130.10443930574,1.18988544310767,4898361.5
2000,KHM,0.0,142.094975419474,1.59016992993238,12462336.0
2000,KOR,10.2160040122443,157.394814111303,0.836180864297766,47008111.0
2000,KWT,32.9393930018872,157.493105352431,2.83716577319158,1954709.0
2000,LAC,12.2831304154684,74.6903176256422,1.47924109026387,466891427.0
2000,LAO,0.0,102.389246108996,1.67898547843134,5431212.0
2000,LBN,0.0,98.2454558439949,1.72552456653499,4329340.0
2000,LBY,21.9411461022199,167.781434172764,1.65322614160708,5305021.0
2000,LCN,13.4385399884541,76.4588675560231,1.47077790017075,520272118.0
2000,LDC,23.0656767297224,141.739474251175,2.43503146587972,673630102.0
2000,LKA,0.0,67.1406322715689,1.82192893868799,19293054.0
2000,LMY,16.5297752507781,131.308136675207,1.59637555975294,4885599511.5
2000,LTE,18.4717126858826,159.306304662151,0.786752173680668,2043581321.5
2000,LTU,14.144420131291,129.384669168333,-0.703385440488978,3499536.0
2000,LUX,18.3533447684391,67.6608790250031,1.34408299573143,436300.0
2000,LVA,27.2727272727273,111.214156660704,-0.963935407092365,2367550.0
2000,MAR,0.0,75.2924846107926,1.40392630100829,28423435.0
2000,MDA,89.7609703888691,172.15214129774,-0.203371722054682,2924668.0
2000,MDG,0.0,149.766991836791,3.17297260783499,16516338.0
2000,MEA,55.0458034732948,109.64697711263,2.19297532738048,319840863.0
2000,MEX,21.4556946639115,74.7050078780128,1.54272528221216,98625552.0
2000,MIC,16.598133376651,129.955608410224,1.49889023830154,4495519780.5
2000,MKD,0.014682131845544,109.817443451924,0.455448702114895,2026350.0
2000,MLT,0.0,55.814467407449,0.645267230900854,390087.0
2000,MMR,49.5310668229777,208.485488362742,1.11707426022512,45290841.0
2000,MNA,59.0648946282081,103.826279637914,1.99433515426743,287971068.0
2000,MNG,0.0,168.307781598203,1.32711144076984,2388299.0
2000,MOZ,0.0206100577081616,556.237600741998,2.20366517231952,18129653.0
2000,MUS,0.0,63.8974925244756,0.982676166064297,1186873.0
2000,MYS,73.6380044762111,113.441017242331,2.34480241175698,22967816.0
2000,NAC,14.3331384362038,148.419933260965,1.10088997368389,312909691.0
2000,NAM,0.0,73.3585883011363,2.35219877188535,1818647.0
2000,NER,0.0,107.384051261815,3.46716382832898,11509630.0
2000,NGA,62.7161311692613,83.2469122882478,2.67439784501828,126382494.0
2000,NIC,0.0,103.421259836373,1.3755333704478,5022633.0
2000,NLD,57.4823442782073,83.8206395931666,0.714770362784392,15925513.0
2000,NOR,0.147571022925963,75.0912750451205,0.649044821192665,4490967.0
2000,NPL,0.0,141.12724132266,1.73127486408485,24546509.0
2000,NZL,23.9825323076142,123.351170934577,0.587564086381346,3857700.0
2000,OED,15.7470242454038,110.781294366278,0.715735584311105,1202226474.0
2000,OMN,82.8339369992317,78.0844609820293,1.2887385532573,2282131.0
2000,PAK,31.974866404369,116.527173404199,2.82475983542412,154879127.0
2000,PAN,0.0,54.273020762053,1.96400557919623,3010369.0
2000,PER,3.95701516521041,65.9683926399593,1.56043059120612,26598331.0
2000,PHL,0.0375358798851844,102.818069986483,2.37926588939747,79625397.0
2000,POL,0.639188891337888,125.05289701614,-1.04433539837844,38258629.0
2000,PRE,18.8496871172457,113.98990389068,2.84114682461554,562428025.0
2000,PRT,16.3102093044511,68.1551314164585,0.702859953319024,10289898.0
2000,PRY,0.0,75.681947005934,1.93460053752763,5100868.0
2000,PST,15.8192639342427,115.120781350779,0.507925129435364,1021150563.0
2000,QAT,100.0,181.771169966152,5.16843199678991,644989.0
2000,ROU,17.331613201371,108.755781398853,-0.129440039806255,22442971.0
2000,RUS,42.1948446396876,208.032592124455,-0.420614990249978,146596869.0
2000,RWA,0.0,399.467685492476,0.806991709703052,8213931.0
2000,SAS,13.9746609917906,118.084922510812,1.98437410499534,1412194936.0
2000,SAU,46.0318089245667,126.30636052217,4.45983244526442,16177722.0
2000,SDN,0.0,111.896539815805,2.49754561643296,27816745.0
2000,SEN,0.187032418952618,77.7714948148546,2.41009917724256,9968260.0
2000,SGP,18.4999210484762,68.1394551292675,1.73204223254257,4027887.0
2000,SLV,0.0,71.1834433350864,0.497012728838862,5943366.0
2000,SRB,1.20700803645657,162.207911709779,-0.319524801286905,7516346.0
2000,SSA,4.4170205696609,149.415229334634,2.69417664101381,681043976.0
2000,SSF,4.41426326353138,149.415229334634,2.69395871840861,681125107.0
2000,SUR,0.0,78.9085061220031,2.06184130338408,476643.0
2000,SVK,10.7323961743372,179.583350190398,-0.135376487794425,5388720.0
2000,SVN,2.15061655901351,109.139662167412,0.29607496005045,1988925.0
2000,SWE,0.318037255792821,112.287039733363,0.160575484575313,8872109.0
2000,SWZ,0.0,147.44084123259,1.02616676195214,1041414.0
2000,SYR,37.1019550303367,118.909004908589,2.49405999884142,16637888.0
2000,TCD,0.0,221.718856804857,3.45886279310456,8512093.0
2000,TEA,8.92634703945653,176.253918480187,1.00765009898186,1795374943.0
2000,TEC,32.7692705592765,179.434567380183,-0.051685709704131,438423540.5
2000,TGO,28.9542857142857,195.869029233822,2.75685668978126,5140037.0
2000,THA,64.5446304843869,99.2113615222055,1.13127017975852,63007815.0
2000,TJK,1.55822278374395,250.414177495613,1.22252956506886,6284735.0
2000,TKM,99.9695276790249,635.235994884609,1.99474439724003,4582677.0
2000,TLA,13.6374158776761,76.2061034873743,1.5070310533284,504556065.0
2000,TMN,59.0725517547938,103.826279637914,1.98828319222473,285048915.0
2000,TSA,13.9746609917906,118.084922510812,1.98437410499534,1412194936.0
2000,TSS,4.41426326353138,149.415229334634,2.69395871840861,681125107.0
2000,TTO,99.5786774134457,382.735067970649,0.384592207827917,1319774.0
2000,TUN,87.5802189505474,82.3748133447188,1.12222559070037,9764935.0
2000,TUR,36.9958854325099,79.1191673930095,1.28297648712556,65425961.0
2000,TZA,0.0,220.231722517772,2.84152432501121,34260139.0
2000,UGA,0.0,259.97531843337,3.14418360294887,24000150.0
2000,UKR,17.4674093732684,260.525314044388,-0.843515300409476,49556660.0
2000,URY,0.0,50.4224024726627,0.373944815859448,3266206.0
2000,USA,15.6511748929779,146.354416647608,1.11276899679534,282162411.0
2000,UZB,78.3449276599377,547.317753760508,1.26281282930164,24787054.0
2000,VNM,16.399984940326,85.6444234865786,1.12950984166849,77154011.0
2000,ZAF,0.0,200.665112823404,0.914659168313889,47159719.0
2000,ZMB,0.0,268.205522814544,2.8105009556372,10017631.0
2000,ZWE,0.0,136.55556094858,0.917384654947152,11892055.0
2001,AFE,0.0681373808335238,182.840966783073,2.62243809415206,416807868.0
2001,AFW,35.512079651906,85.9475080260237,2.84115181710705,282780717.0
2001,AGO,10.989010989011,70.8526891773173,3.35370941359163,16747208.0
2001,ALB,0.0,84.0671512212846,-0.93847042771206,3060173.0
2001,ARB,56.8130441359679,104.84653866373,2.45409273283043,293580252.0
